x,y,z,C,R,G,B
-8.954625646,26.44941123,2.059929714,15,0,1,0.702858838
-9.301095286,27.53447328,0.019782555,15,0,1,0.702858838
-9.016975442,26.87080143,6.354711453,15,0,1,0.702858838
-10.17298353,26.96172801,6.15943747,15,0,1,0.702858838
-9.027185465,26.90122877,5.266250651,15,0,1,0.702858838
-9.799222901,25.98212423,4.873370526,15,0,1,0.702858838
-8.289717056,24.69926516,3.848606805,15,0,1,0.702858838
-9.411217477,24.97842893,3.67968514,15,0,1,0.702858838
-10.68862702,25.49934803,3.542891044,15,0,1,0.702858838
-8.468345144,25.23149092,2.943929951,15,0,1,0.702858838
-9.174693089,24.37387336,2.621058917,15,0,1,0.702858838
-11.18093222,26.7012634,2.641581253,15,0,1,0.702858838
-8.872486693,26.47392293,2.059708939,15,0,1,0.702858838
-9.226656424,27.55943426,1.080419195,15,0,1,0.702858838
-9.201672264,27.51830494,0.019750563,15,0,1,0.702858838
-9.221781411,27.7632488,6.559045712,15,0,1,0.702858838
-10.08200086,26.97082615,6.154421141,15,0,1,0.702858838
-8.948330928,26.93999349,5.268440762,15,0,1,0.702858838
-9.767385397,26.14031111,4.897397871,15,0,1,0.702858838
-8.186766766,24.64290568,3.835893134,15,0,1,0.702858838
-9.307518357,24.93479465,3.669033313,15,0,1,0.702858838
-10.86537501,26.14570618,3.628047486,15,0,1,0.702858838
-8.406877905,25.30545799,2.949536841,15,0,1,0.702858838
-9.098133641,24.39724367,2.620558237,15,0,1,0.702858838
-11.13867162,26.83109383,2.651032166,15,0,1,0.702858838
-8.27719701,24.95148848,1.939276562,15,0,1,0.702858838
-9.119743339,27.52026267,1.07778157,15,0,1,0.702858838
-9.123173308,27.5644434,0.019763497,15,0,1,0.702858838
-8.975351094,27.30104506,6.443314474,15,0,1,0.702858838
-9.998189357,26.99888081,6.153794102,15,0,1,0.702858838
-9.075057546,27.60432982,5.392889064,15,0,1,0.702858838
-8.117305182,24.6867005,3.838815669,15,0,1,0.702858838
-9.224447697,24.94557834,3.666438604,15,0,1,0.702858838
-10.99367117,26.68516255,3.698206443,15,0,1,0.702858838
-8.319577979,25.30186024,2.946128648,15,0,1,0.702858838
-9.023930267,24.42690955,2.620758509,15,0,1,0.702858838
-10.29260906,25.00948283,2.467917398,15,0,1,0.702858838
-8.202162869,24.98150364,1.939644442,15,0,1,0.702858838
-8.753280904,26.90347506,6.343116205,15,0,1,0.702858838
-8.829708558,27.1383784,5.296541732,15,0,1,0.702858838
-8.058672058,24.76416897,3.846999387,15,0,1,0.702858838
-9.147531585,24.97283139,3.66630199,15,0,1,0.702858838
-10.83637292,26.53419243,3.672659415,15,0,1,0.702858838
-8.235762268,25.30836323,2.943929951,15,0,1,0.702858838
-8.94723828,24.44980757,2.62025783,15,0,1,0.702858838
-10.19815302,24.99760367,2.463646129,15,0,1,0.702858838
-8.126099192,25.0084474,1.939791547,15,0,1,0.702858838
-8.664420376,26.91069914,6.338522355,15,0,1,0.702858838
-8.588209033,26.67399422,5.200742284,15,0,1,0.702858838
-7.965070986,24.73415968,3.838523606,15,0,1,0.702858838
-9.11276931,25.11625091,3.683235908,15,0,1,0.702858838
-10.15531154,25.08614261,3.467902441,15,0,1,0.702858838
-8.048397984,24.99291665,2.904350559,15,0,1,0.702858838
-9.447908843,26.06548606,2.790288663,15,0,1,0.702858838
-10.1191728,25.02323572,2.463100867,15,0,1,0.702858838
-8.050251485,25.03610776,1.940012321,15,0,1,0.702858838
-8.647279434,27.14262547,6.386871259,15,0,1,0.702858838
-8.424556458,26.44352861,5.150743526,15,0,1,0.702858838
-10.36604402,25.79520531,4.605273531,15,0,1,0.702858838
-7.950420748,24.95076427,3.868334989,15,0,1,0.702858838
-9.741546442,27.10836941,3.970973754,15,0,1,0.702858838
-10.09344472,25.15492264,3.473113556,15,0,1,0.702858838
-7.975908016,25.03075051,2.90588979,15,0,1,0.702858838
-9.288891887,25.87428112,2.766756748,15,0,1,0.702858838
-10.04013206,25.04861541,2.462555603,15,0,1,0.702858838
-8.140914789,25.58718025,1.9807695,15,0,1,0.702858838
-8.343980782,26.47112668,5.151108782,15,0,1,0.702858838
-9.974476149,27.99703615,5.215974207,15,0,1,0.702858838
-10.29452226,25.84613453,4.608705329,15,0,1,0.702858838
-7.888113442,25.02032505,3.875349501,15,0,1,0.702858838
-9.231516757,25.93885478,3.795490527,15,0,1,0.702858838
-10.01072538,25.17194614,3.471207161,15,0,1,0.702858838
-7.919997148,25.12145742,2.913585703,15,0,1,0.702858838
-9.176802855,25.81078402,2.75694344,15,0,1,0.702858838
-10.03419766,25.25792393,2.480094628,15,0,1,0.702858838
-8.07136028,25.64057533,1.982976542,15,0,1,0.702858838
-9.766450125,27.66916092,6.271682074,15,0,1,0.702858838
-8.268290244,26.51443499,5.154575865,15,0,1,0.702858838
-9.609001416,27.23521171,5.068526621,15,0,1,0.702858838
-10.21155692,25.86841858,4.607071207,15,0,1,0.702858838
-7.813082162,25.05007508,3.876226168,15,0,1,0.702858838
-8.945760266,25.38218213,3.710002208,15,0,1,0.702858838
-10.1862339,25.8438839,3.559541006,15,0,1,0.702858838
-8.021936017,25.71969588,2.980100911,15,0,1,0.702858838
-9.200999127,26.13256694,2.788285946,15,0,1,0.702858838
-9.948633877,25.26820384,2.478095488,15,0,1,0.702858838
-8.173244412,26.24509823,2.027779923,15,0,1,0.702858838
-9.27883551,26.36538899,1.793761875,15,0,1,0.702858838
-8.18603693,26.53685726,5.154028455,15,0,1,0.702858838
-9.159288137,26.21664229,4.873716232,15,0,1,0.702858838
-10.13286456,25.90146329,4.607398316,15,0,1,0.702858838
-7.728026271,25.04745873,3.872134428,15,0,1,0.702858838
-10.13937756,25.95816572,3.57098009,15,0,1,0.702858838
-7.95207564,25.77362797,2.983509104,15,0,1,0.702858838
-9.26949308,26.58721138,2.833747602,15,0,1,0.702858838
-9.833418964,25.20212054,2.468644336,15,0,1,0.702858838
-8.02222121,26.0413072,2.010123358,15,0,1,0.702858838
-9.178856578,26.33907409,1.790047313,15,0,1,0.702858838
-10.2658702,26.46005729,5.778455843,15,0,1,0.702858838
-8.095115129,26.53081368,5.14800648,15,0,1,0.702858838
-9.230798384,26.68396934,4.955304977,15,0,1,0.702858838
-9.803016849,25.28669358,4.49267082,15,0,1,0.702858838
-7.6468141,25.05685811,3.869942408,15,0,1,0.702858838
-8.568542648,24.79616163,3.616593147,15,0,1,0.702858838
-10.02138048,25.89017307,3.557380456,15,0,1,0.702858838
-7.988143147,26.17531301,3.027156393,15,0,1,0.702858838
-9.202166155,26.6569065,2.838153577,15,0,1,0.702858838
-9.768982954,25.26560856,2.471915916,15,0,1,0.702858838
-7.940836673,26.06102635,2.009755716,15,0,1,0.702858838
-9.092147532,26.35012931,1.788894559,15,0,1,0.702858838
-9.041973846,26.36846793,7.052595431,15,0,1,0.702858838
-9.404866511,27.44704154,6.201450639,15,0,1,0.702858838
-10.18358823,26.48868435,5.777857412,15,0,1,0.702858838
-8.21876759,27.23513099,5.279754201,15,0,1,0.702858838
-9.277823499,27.0886146,5.025139211,15,0,1,0.702858838
-9.60475381,25.00260983,4.436941431,15,0,1,0.702858838
-7.568475753,25.07546369,3.869211891,15,0,1,0.702858838
-8.717541914,25.48031287,3.712460304,15,0,1,0.702858838
-9.781349837,25.50219729,3.499931592,15,0,1,0.702858838
-11.38824468,26.74685071,3.446878436,15,0,1,0.702858838
-7.804695264,25.85809491,2.987686913,15,0,1,0.702858838
-9.555715237,27.95886652,2.973637557,15,0,1,0.702858838
-10.00638251,26.11753287,2.552250103,15,0,1,0.702858838
-7.769627396,25.78257103,1.986434326,15,0,1,0.702858838
-9.042879254,26.47044831,1.795170928,15,0,1,0.702858838
-9.228254274,27.20349956,6.139998725,15,0,1,0.702858838
-10.14552862,26.63335006,5.802595725,15,0,1,0.702858838
-8.39777934,28.14018855,5.450186294,15,0,1,0.702858838
-8.831263478,26.04518302,4.826526044,15,0,1,0.702858838
-9.38340854,24.6520849,4.369608685,15,0,1,0.702858838
-10.68883753,25.28247773,4.281242455,15,0,1,0.702858838
-7.492358446,25.10141008,3.869650106,15,0,1,0.702858838
-8.265599014,24.40352869,3.551862502,15,0,1,0.702858838
-9.890874708,26.02627879,3.567675371,15,0,1,0.702858838
-10.69668124,25.33801144,3.261076214,15,0,1,0.702858838
-7.825109975,26.21621689,3.026276868,15,0,1,0.702858838
-9.471807684,27.9937056,2.974238372,15,0,1,0.702858838
-9.808514175,25.83807459,2.521988586,15,0,1,0.702858838
-7.684794239,25.78717141,1.984962926,15,0,1,0.702858838
-8.963865367,26.50468429,1.795619156,15,0,1,0.702858838
-9.302969733,27.55489182,0.802200318,15,0,1,0.702858838
-9.178373394,27.33180222,6.162573148,15,0,1,0.702858838
-10.13816352,26.86145785,5.845489136,15,0,1,0.702858838
-8.739719658,26.03760519,4.820130701,15,0,1,0.702858838
-9.86298768,26.15309134,4.630278393,15,0,1,0.702858838
-10.63337606,25.36800421,4.290180293,15,0,1,0.702858838
-7.458438287,25.2703937,3.892154913,15,0,1,0.702858838
-8.176519158,24.38650688,3.545717026,15,0,1,0.702858838
-9.627832905,25.57008931,3.501075525,15,0,1,0.702858838
-10.59704111,25.31849384,3.254364731,15,0,1,0.702858838
-7.809073747,26.45840203,3.051453631,15,0,1,0.702858838
-8.71216416,26.01117769,2.7607486,15,0,1,0.702858838
-9.656628694,25.67509751,2.503177122,15,0,1,0.702858838
-10.81553008,25.87600791,2.293430887,15,0,1,0.702858838
-7.477948866,25.37727768,1.951636181,15,0,1,0.702858838
-8.954424383,26.7468741,1.810157324,15,0,1,0.702858838
-9.208883332,27.55486168,0.801373184,15,0,1,0.702858838
-9.249635345,27.82661086,6.267710499,15,0,1,0.702858838
-10.11336288,27.04663061,5.87900602,15,0,1,0.702858838
-8.662592017,26.07270751,4.821686145,15,0,1,0.702858838
-9.220229974,24.67777501,4.364052101,15,0,1,0.702858838
-10.55777258,25.40598177,4.291105354,15,0,1,0.702858838
-7.441287454,25.50018112,3.924012402,15,0,1,0.702858838
-8.103224007,24.4161783,3.546399856,15,0,1,0.702858838
-9.378431993,25.14134216,3.438415545,15,0,1,0.702858838
-10.52730685,25.37014834,3.25683737,15,0,1,0.702858838
-7.700855757,26.38968306,3.040789168,15,0,1,0.702858838
-9.126402612,27.52808654,2.918763137,15,0,1,0.702858838
-9.435945641,25.32386261,2.466099695,15,0,1,0.702858838
-10.72083119,25.87223823,2.290170752,15,0,1,0.702858838
-7.424883877,25.48531628,1.95818387,15,0,1,0.702858838
-8.931024918,26.95136459,1.822133685,15,0,1,0.702858838
-9.121163153,27.57349248,0.801097453,15,0,1,0.702858838
-7.914907167,27.44133107,6.403279225,15,0,1,0.702858838
-9.165137916,27.85764327,6.268337539,15,0,1,0.702858838
-9.980301617,26.94245416,5.849679102,15,0,1,0.702858838
-9.104394301,27.68603152,5.114852306,15,0,1,0.702858838
-9.128380844,24.66246097,4.356370732,15,0,1,0.702858838
-10.51666212,25.52778097,4.30620774,15,0,1,0.702858838
-7.43513574,25.77287378,3.962445717,15,0,1,0.702858838
-8.109893929,24.68938894,3.582452559,15,0,1,0.702858838
-9.437062657,25.53750362,3.488619822,15,0,1,0.702858838
-10.44526785,25.39222306,3.255542042,15,0,1,0.702858838
-8.002530246,27.73967042,3.193499367,15,0,1,0.702858838
-8.609786708,26.23904083,2.779273724,15,0,1,0.702858838
-9.344069201,25.31438967,2.462373928,15,0,1,0.702858838
-10.64632881,25.91699281,2.291230284,15,0,1,0.702858838
-7.335344573,25.46868239,1.955167517,15,0,1,0.702858838
-8.804445962,26.8449338,1.813103343,15,0,1,0.702858838
-8.549487239,26.25744186,5.902341654,15,0,1,0.702858838
-9.976585773,27.18820881,5.896362893,15,0,1,0.702858838
-8.904193004,27.35980073,5.049512264,15,0,1,0.702858838
-9.087654861,24.78575526,4.373204037,15,0,1,0.702858838
-10.40392743,25.4757724,4.292029942,15,0,1,0.702858838
-7.47404171,26.20939567,4.026014309,15,0,1,0.702858838
-8.069329759,24.82249662,3.598157193,15,0,1,0.702858838
-9.333779936,25.49834078,3.479341525,15,0,1,0.702858838
-10.37481558,25.44254119,3.257896904,15,0,1,0.702858838
-7.911664665,27.74401895,3.191190522,15,0,1,0.702858838
-8.545840384,26.31643247,2.784681057,15,0,1,0.702858838
-9.307058124,25.45423865,2.473188118,15,0,1,0.702858838
-10.5588732,25.93014773,2.289518677,15,0,1,0.702858838
-7.279292029,25.56876051,1.961126552,15,0,1,0.702858838
-8.932163746,27.5191726,1.856781865,15,0,1,0.702858838
-8.461092055,26.25934787,5.896907141,15,0,1,0.702858838
-8.817494642,27.3785515,5.047956819,15,0,1,0.702858838
-9.755490303,26.86191646,4.734219357,15,0,1,0.702858838
-10.65605668,26.32360071,4.429339016,15,0,1,0.702858838
-8.012995744,28.42980297,4.363293628,15,0,1,0.702858838
-7.99010311,24.83770478,3.59679153,15,0,1,0.702858838
-9.409344052,25.95113786,3.537171621,15,0,1,0.702858838
-7.824083445,27.75954971,3.190201084,15,0,1,0.702858838
-8.698841102,27.07002821,2.861585355,15,0,1,0.702858838
-9.180428849,25.34877531,2.460192875,15,0,1,0.702858838
-9.965958341,24.69068517,2.177369677,15,0,1,0.702858838
-7.293738335,25.92121655,1.986434326,15,0,1,0.702858838
-8.773535535,27.31556317,1.841218973,15,0,1,0.702858838
-8.378707345,26.27959243,5.895652585,15,0,1,0.702858838
-8.719101798,27.36042882,5.039659377,15,0,1,0.702858838
-9.994600022,27.78569707,4.891601845,15,0,1,0.702858838
-10.52778292,26.23787852,4.409459199,15,0,1,0.702858838
-7.668517772,27.53080967,4.221689203,15,0,1,0.702858838
-8.108872071,25.47473281,3.685420776,15,0,1,0.702858838
-9.234810417,25.71569622,3.501202601,15,0,1,0.702858838
-10.68014828,26.65799038,3.405078653,15,0,1,0.702858838
-7.738081415,27.78055019,3.189871113,15,0,1,0.702858838
-8.42611249,26.5001733,2.798599934,15,0,1,0.702858838
-9.123127404,25.43400047,2.465736345,15,0,1,0.702858838
-9.940879819,24.84792,2.188535535,15,0,1,0.702858838
-7.161810799,25.75514786,1.972014771,15,0,1,0.702858838
-8.693016538,27.35281315,1.8419235,15,0,1,0.702858838
-8.366590731,26.52247168,5.944354823,15,0,1,0.702858838
-7.404432544,26.90724265,5.179392378,15,0,1,0.702858838
-8.64311691,27.41241397,5.044326659,15,0,1,0.702858838
-9.90003769,27.79020753,4.88702564,15,0,1,0.702858838
-10.07189109,25.3262299,4.251037206,15,0,1,0.702858838
-7.553303003,27.44261254,4.204591254,15,0,1,0.702858838
-8.024429673,25.47964777,3.682553076,15,0,1,0.702858838
-9.099701202,25.58597069,3.479722757,15,0,1,0.702858838
-10.6005118,26.69616832,3.405785087,15,0,1,0.702858838
-7.277217093,26.43953915,3.033313077,15,0,1,0.702858838
-8.726060016,27.73792165,2.926473594,15,0,1,0.702858838
-9.014384295,25.37553684,2.457375721,15,0,1,0.702858838
-9.810230067,24.74117909,2.176472985,15,0,1,0.702858838
-7.571327941,27.55508776,2.108043775,15,0,1,0.702858838
-8.512670203,27.07281137,1.821301127,15,0,1,0.702858838
-7.326232335,26.94596261,5.18249468,15,0,1,0.702858838
-8.495624029,27.23570363,5.006989356,15,0,1,0.702858838
-9.901756833,25.12260564,4.211740101,15,0,1,0.702858838
-7.349661059,27.02654163,4.137369136,15,0,1,0.702858838
-7.972446959,25.58832192,3.694707179,15,0,1,0.702858838
-8.688033575,24.6679164,3.351225396,15,0,1,0.702858838
-10.00872221,25.43302653,3.240706208,15,0,1,0.702858838
-8.247680968,26.50102382,2.793292736,15,0,1,0.702858838
-8.925254916,25.37113261,2.454285817,15,0,1,0.702858838
-9.810100701,24.96410562,2.193425739,15,0,1,0.702858838
-7.465852264,27.50119106,2.102158175,15,0,1,0.702858838
-8.428386,27.09499026,1.821044947,15,0,1,0.702858838
-9.685789198,27.7024878,5.974968065,15,0,1,0.702858838
-8.549100304,27.70586809,5.088578102,15,0,1,0.702858838
-9.843327922,25.20072478,4.219753827,15,0,1,0.702858838
-7.266966846,27.04991947,4.137515524,15,0,1,0.702858838
-7.619931364,24.72372127,3.566474701,15,0,1,0.702858838
-8.595653718,24.64668922,3.344743508,15,0,1,0.702858838
-9.855238026,25.27025073,3.216097357,15,0,1,0.702858838
-6.982816526,25.9922242,2.977022451,15,0,1,0.702858838
-9.292250309,26.67550847,2.577695326,15,0,1,0.702858838
-9.733465237,24.99408417,2.193425738,15,0,1,0.702858838
-7.315054539,27.27641062,2.083250867,15,0,1,0.702858838
-8.324675864,27.05395334,1.816561843,15,0,1,0.702858838
-8.424292825,27.58787688,6.165499024,15,0,1,0.702858838
-9.594663317,27.7144799,5.971177212,15,0,1,0.702858838
-8.619608659,28.24161233,5.182093974,15,0,1,0.702858838
-9.482592078,27.41397245,4.80531101,15,0,1,0.702858838
-9.786296642,25.28332557,4.228537644,15,0,1,0.702858838
-7.198914756,27.12850114,4.146137218,15,0,1,0.702858838
-8.529711124,24.70107067,3.348556299,15,0,1,0.702858838
-9.800931719,25.36057568,3.223750832,15,0,1,0.702858838
-6.953772267,26.20470119,2.998901169,15,0,1,0.702858838
-9.210692127,26.70483264,2.577786401,15,0,1,0.702858838
-9.654226753,25.01731964,2.192855203,15,0,1,0.702858838
-7.214993605,27.23702584,2.078542576,15,0,1,0.702858838
-8.410746378,27.63500525,1.853835727,15,0,1,0.702858838
-9.469749298,27.48705033,1.589781313,15,0,1,0.702858838
-9.220081917,26.9221331,4.714117335,15,0,1,0.702858838
-9.862597171,25.71452997,4.295574272,15,0,1,0.702858838
-7.118160079,27.16002796,4.147598723,15,0,1,0.702858838
-7.442635682,24.68559644,3.554320597,15,0,1,0.702858838
-8.44041255,24.68770441,3.343218107,15,0,1,0.702858838
-9.737996117,25.42947479,3.22869611,15,0,1,0.702858838
-6.824711777,26.04034848,2.977682154,15,0,1,0.702858838
-9.435412637,27.63110218,2.664390997,15,0,1,0.702858838
-9.579565457,25.05240679,2.193344437,15,0,1,0.702858838
-7.196014899,27.50602635,2.097376213,15,0,1,0.702858838
-8.350084976,27.7409494,1.859215523,15,0,1,0.702858838
-9.372481948,27.47817139,1.587597279,15,0,1,0.702858838
-8.244224303,27.60344003,6.157556346,15,0,1,0.702858838
-9.089080126,26.7845877,5.758704772,15,0,1,0.702858838
-8.444750578,28.28925152,5.181229945,15,0,1,0.702858838
-9.319589834,27.48752316,4.808089064,15,0,1,0.702858838
-9.859826198,25.94509022,4.32901534,15,0,1,0.702858838
-7.11362055,27.48629109,4.194069367,15,0,1,0.702858838
-7.352430864,24.65989941,3.547355915,15,0,1,0.702858838
-8.366540111,24.71912021,3.343980808,15,0,1,0.702858838
-9.665570052,25.47408702,3.230580094,15,0,1,0.702858838
-8.799811599,26.03064537,2.507448391,15,0,1,0.702858838
-9.523847496,25.13759939,2.19823464,15,0,1,0.702858838
-7.223597313,27.96152306,2.130408631,15,0,1,0.702858838
-8.311344183,27.92234198,1.8696548,15,0,1,0.702858838
-9.276955507,27.4736845,1.585686116,15,0,1,0.702858838
-9.25573107,27.44875826,0.523326309,15,0,1,0.702858838
-8.159775835,27.62954176,6.157765202,15,0,1,0.702858838
-8.967546736,26.69530733,5.733567347,15,0,1,0.702858838
-7.970334448,27.00195784,4.940957899,15,0,1,0.702858838
-8.808925932,26.24587337,4.58615236,15,0,1,0.702858838
-9.720994054,25.81802199,4.302817428,15,0,1,0.702858838
-6.953089339,27.20990207,4.148621539,15,0,1,0.702858838
-7.299991944,24.76120644,3.558690573,15,0,1,0.702858838
-8.335094233,24.87728256,3.361901778,15,0,1,0.702858838
-9.621965469,25.59564301,3.242236855,15,0,1,0.702858838
-6.918264031,27.07361804,3.090922873,15,0,1,0.702858838
-8.791331983,26.27095108,2.527986244,15,0,1,0.702858838
-9.377681656,24.98287936,2.182178341,15,0,1,0.702858838
-7.128658679,27.9477981,2.127686606,15,0,1,0.702858838
-8.294673724,28.18225955,1.885345723,15,0,1,0.702858838
-9.077719348,27.15825343,1.565865783,15,0,1,0.702858838
-9.196167827,27.55100029,0.524735244,15,0,1,0.702858838
-8.091965557,27.71264593,6.170724682,15,0,1,0.702858838
-8.879112005,26.70316762,5.729377381,15,0,1,0.702858838
-9.902257182,26.48540536,5.479395648,15,0,1,0.702858838
-8.140216316,27.89236554,5.099295492,15,0,1,0.702858838
-8.714366787,26.23064435,4.5787981,15,0,1,0.702858838
-9.394834064,25.18581668,4.192630852,15,0,1,0.702858838
-8.313372463,25.06749542,3.384144087,15,0,1,0.702858838
-9.930175656,26.66359428,3.373640778,15,0,1,0.702858838
-6.893033981,27.32408722,3.117089312,15,0,1,0.702858838
-8.662157695,26.15126896,2.513900475,15,0,1,0.702858838
-9.245756573,24.86299838,2.169219337,15,0,1,0.702858838
-7.06212034,28.0459386,2.133498536,15,0,1,0.702858838
-8.282062498,28.46149801,1.902317549,15,0,1,0.702858838
-9.125768521,27.58317633,1.588743834,15,0,1,0.702858838
-9.121322402,27.60851443,0.525295229,15,0,1,0.702858838
-8.728834791,26.5227167,5.684887996,15,0,1,0.702858838
-9.823000162,26.52118415,5.480537196,15,0,1,0.702858838
-7.713854712,26.73616852,4.883569118,15,0,1,0.702858838
-8.640630608,26.27787469,4.582393453,15,0,1,0.702858838
-9.122307296,24.68624588,4.10478982,15,0,1,0.702858838
-7.047029342,28.30032037,4.308200816,15,0,1,0.702858838
-7.432094776,25.79169966,3.700169588,15,0,1,0.702858838
-8.227456453,25.06555186,3.380458373,15,0,1,0.702858838
-9.914664447,26.87374543,3.396365645,15,0,1,0.702858838
-6.893230658,27.68267581,3.155569117,15,0,1,0.702858838
-8.562340812,26.1181036,2.508175329,15,0,1,0.702858838
-9.152553067,24.84542126,2.165225589,15,0,1,0.702858838
-8.121594004,28.23262395,1.885345723,15,0,1,0.702858838
-8.747264908,26.85590845,5.750525108,15,0,1,0.702858838
-9.747337068,26.56686529,5.483771582,15,0,1,0.702858838
-7.631793285,26.75970801,4.883569118,15,0,1,0.702858838
